City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Dolores,AR,-36.3132,-57.6792,74.12,40,2,4.63,clear sky
349,Faya,SA,18.3851,42.4509,55.51,37,1,0.72,clear sky
350,Pecos,US,31.4229,-103.4932,75.29,6,0,12.66,clear sky
351,Hay River,CA,60.8156,-115.7999,-2.22,78,75,9.22,broken clouds
352,Apollonia,GR,36.9716,24.7231,51.91,64,38,7.58,scattered clouds
353,Shaowu,CN,27.3409,117.4831,41.25,96,2,1.16,clear sky
354,Otane,NZ,-39.8833,176.6333,67.39,61,81,5.19,broken clouds
355,Bonthe,SL,7.5264,-12.505,78.44,85,4,6.2,clear sky
356,Romny,UA,50.751,33.4747,19.89,84,11,6.42,few clouds
357,Bongaree,AU,-27.0797,153.1586,76.21,69,89,17.49,overcast clouds
358,Esperance,AU,-33.8667,121.9,62.44,78,5,12.68,clear sky
359,Krasnoselkup,RU,65.7,82.4667,-9.8,93,7,13.18,clear sky
360,San Jorge,AR,-31.8962,-61.8598,84,34,0,7.45,clear sky
361,Olean,US,42.0776,-78.4297,15.1,56,40,4.61,scattered clouds
362,Basco,PH,20.4487,121.9702,72.68,71,94,25.7,overcast clouds
363,Ahipara,NZ,-35.1667,173.1667,72.54,54,1,3.4,clear sky
364,Megion,RU,61.0296,76.1136,-5.78,97,99,5.77,overcast clouds
365,Urumqi,CN,43.801,87.6005,9.55,92,94,2.24,mist
366,Tomatlan,MX,19.9333,-105.25,87.17,32,37,7.34,scattered clouds
367,Villarrica,PY,-25.75,-56.4333,81.34,35,37,4.76,scattered clouds
368,Mayya,RU,61.7333,130.2811,-41.69,100,70,1.81,broken clouds
369,Yalova,TR,40.655,29.2769,42.84,80,66,4,broken clouds
370,Tual,ID,-5.6667,132.75,83.21,72,92,9.57,overcast clouds
371,Coari,BR,-4.085,-63.1414,72.48,99,100,2.06,light rain
372,Kupang,ID,-10.1667,123.5833,78.69,84,55,7.14,broken clouds
373,Kisangani,CD,0.5167,25.2,73.27,65,73,2.77,broken clouds
374,Capreol,CA,46.706,-80.9225,10.54,67,100,11.5,overcast clouds
375,Pacific Grove,US,36.6177,-121.9166,69.15,84,100,8.05,overcast clouds
376,Qasigiannguit,GL,68.8193,-51.1922,-10.95,95,100,3.94,overcast clouds
377,Monastyrshchina,RU,54.3496,31.838,21.11,89,16,9.91,few clouds
378,Mabay,PH,6.0577,124.4666,78.87,74,54,3.02,broken clouds
379,Beira,MZ,-19.8436,34.8389,82.49,83,75,15.01,broken clouds
380,Paamiut,GL,61.994,-49.6678,-2.6,86,99,10.49,overcast clouds
381,Baoying,CN,33.2292,119.3092,33.84,66,100,10.18,overcast clouds
382,Petropavlovka,RU,50.6114,105.3196,-24.83,98,80,2.73,broken clouds
383,Pella,RU,59.7775,30.8181,36.88,87,100,8.97,overcast clouds
384,Anadyr,RU,64.75,177.4833,-32.01,73,20,13.42,mist
385,Skibbereen,IE,51.55,-9.2667,49.1,91,100,24.56,moderate rain
386,Pangody,RU,65.85,74.4859,-9.38,98,91,7.65,overcast clouds
387,Udachnyy,RU,66.4167,112.4,-23.46,87,62,3.65,broken clouds
388,Volokolamsk,RU,56.0336,35.9694,26.6,87,100,12.75,overcast clouds
389,Mangrol,IN,21.1167,70.1167,65.98,71,0,8.48,clear sky
390,Puerto Baquerizo Moreno,EC,-0.9,-89.6,79.79,83,75,9.22,broken clouds
391,Lasa,IT,46.6166,10.7002,36.86,96,97,3.15,light snow
392,Adrar,MR,20.5022,-10.0711,63.66,19,100,10,overcast clouds
393,Avarua,CK,-21.2078,-159.775,73.45,94,75,14.97,light rain
394,Jijiga,ET,9.35,42.8,59.9,45,21,6.64,few clouds
395,Sobolevo,RU,54.4299,31.8996,21.27,89,17,9.84,few clouds
396,Quelimane,MZ,-17.8786,36.8883,78.75,94,75,3.44,light intensity drizzle
397,Songea,TZ,-10.6833,35.65,63.41,96,100,2.26,overcast clouds
398,Oksfjord,NO,70.2396,22.3479,30,62,91,15.82,overcast clouds
399,Alekseyevsk,RU,57.8406,108.3492,-30.96,100,92,1.36,overcast clouds
400,Guerrero Negro,MX,27.9769,-114.0611,76.42,24,1,12.88,clear sky
401,Tashtyp,RU,52.7939,89.8983,0.46,98,98,0.76,overcast clouds
402,San Patricio,US,28.017,-97.5169,70.54,44,0,13.65,clear sky
403,Chinsali,ZM,-10.5414,32.0816,61.66,96,100,4.25,overcast clouds
404,Trelew,AR,-43.249,-65.3051,66.99,50,66,13.42,broken clouds
405,Mufulira,ZM,-12.5498,28.2407,62.96,98,100,2.64,light rain
406,Padang,ID,-0.9492,100.3543,75.78,82,85,4.21,overcast clouds
407,Bac Lieu,VN,9.285,105.7244,78.91,80,68,19.01,broken clouds
408,Boynton Beach,US,26.5254,-80.0664,66.97,72,0,12.66,clear sky
409,Hovd,MN,48.0056,91.6419,-13.36,89,65,2.21,broken clouds
410,Labuhan,ID,-6.8844,112.2051,75.69,92,96,9.55,overcast clouds
411,Kieta,PG,-6.2167,155.6333,84.13,72,100,5.19,overcast clouds
412,Woodward,US,36.4337,-99.3904,61.72,26,0,9.22,clear sky
413,Markova,UA,48.6758,24.4138,27.37,83,51,4.14,broken clouds
414,Engel-Yurt,RU,43.3289,46.3603,36.91,86,100,3.87,overcast clouds
415,Kamaishi,JP,39.2667,141.8833,34.09,69,98,4.29,overcast clouds
416,Abu Zabad,SD,12.35,29.25,67.37,15,37,12.75,scattered clouds
417,Chlorakas,CY,34.8042,32.4083,56.28,77,75,2.3,broken clouds
418,Antsohihy,MG,-14.8796,47.9875,73.56,97,96,3.06,light rain
419,Lorengau,PG,-2.0226,147.2712,82.83,75,65,2.59,broken clouds
420,Myaundzha,RU,63.0494,147.1858,-32.13,94,46,3.09,scattered clouds
421,Missoula,US,47.0166,-113.8009,35.85,58,58,2.66,broken clouds
422,Kushmurun,KZ,52.4503,64.6311,7.05,96,86,6.96,overcast clouds
423,Manama,BH,26.2154,50.5832,62.58,94,40,4.61,mist
424,Marshall,US,34.3834,-86.3333,57.02,30,0,8.05,clear sky
425,Moba,CN,33.2288,105.0179,28.94,83,5,1.74,clear sky
426,Conceicao Das Alagoas,BR,-19.9147,-48.3883,83.98,86,9,1.7,clear sky
427,Sweetwater,US,25.7634,-80.3731,68.02,65,2,3,clear sky
428,East London,ZA,-33.0153,27.9116,70.11,83,100,17.87,overcast clouds
429,Santiago De Cao,PE,-7.9589,-79.2392,71.73,78,62,8.05,broken clouds
430,Shakhtinsk,KZ,49.71,72.5872,10.96,91,100,29.04,light snow
431,Andros Town,BS,24.7,-77.7667,71.56,59,95,20.4,overcast clouds
432,Bahir Dar,ET,11.5936,37.3908,67.33,41,31,5.23,scattered clouds
433,Jumla,NP,29.2747,82.1838,28.2,75,2,6.42,clear sky
434,Ostrovnoy,RU,68.0531,39.5131,20.23,81,9,29.77,clear sky
435,Jasper,US,37.2001,-94.3502,58.87,39,0,1.99,clear sky
436,Grand-Lahou,CI,5.1367,-5.0242,79.92,84,10,9.33,clear sky
437,Saldanha,ZA,-33.0117,17.9442,71.96,63,41,10.92,scattered clouds
438,Bergama,TR,39.1207,27.1805,40.93,80,37,3.6,scattered clouds
439,Coquimbo,CL,-29.9533,-71.3436,69.53,68,0,13.8,clear sky
440,Zhongshu,CN,24.5167,103.7667,41.68,91,0,2.91,clear sky
441,Grindavik,IS,63.8424,-22.4338,35.55,93,100,48.34,heavy snow
442,Sokolow Podlaski,PL,52.4068,22.2531,34.36,89,0,9.78,clear sky
443,Canico,PT,32.6333,-16.85,62.06,86,75,4.61,broken clouds
444,Albanel,CA,48.8832,-72.4487,-3.86,59,100,2.3,overcast clouds
445,Tchibanga,GA,-2.85,11.0333,71.17,97,100,2.35,overcast clouds
446,Bourg-En-Bresse,FR,46.1667,5.1667,44.11,90,98,3.96,overcast clouds
447,Vostok,RU,46.4856,135.8833,9.75,92,100,3.36,overcast clouds
448,Hanting,CN,36.7708,119.2108,19.76,68,32,1.43,scattered clouds
449,Le Vauclin,MQ,14.5452,-60.8388,78.93,78,0,5.75,clear sky
450,Jiazi,CN,22.8779,116.067,56.59,80,33,13.85,scattered clouds
451,Alofi,NU,-19.0595,-169.9187,82.29,74,75,11.5,broken clouds
452,Lavrentiya,RU,65.5833,-171,-14.33,94,53,7.74,broken clouds
453,Pemangkat,ID,1.1667,108.9667,77.41,89,100,6.11,overcast clouds
454,Necochea,AR,-38.5473,-58.7368,82.04,44,1,11.12,clear sky
455,Mata,PT,40.683,-7.4592,37.6,94,2,2.44,clear sky
456,Fare,PF,-16.7,-151.0167,80.89,76,96,17.74,light rain
457,Roald,NO,62.5833,6.1333,37.33,69,100,29.93,overcast clouds
458,Urdoma,RU,61.7533,48.5442,20.41,95,99,7.99,overcast clouds
459,Rio Gallegos,AR,-51.6226,-69.2181,68.05,19,40,23.02,scattered clouds
460,Bondoukou,CI,8.0333,-2.8,80.38,28,8,1.14,clear sky
461,Acheng,CN,45.5454,126.977,-5.87,98,100,2.44,overcast clouds
462,Sogne,NO,58.0833,7.8167,41.7,94,100,18.1,light rain
463,Nioro,GM,13.35,-15.75,81.64,13,61,11.05,broken clouds
464,Haines Junction,CA,60.7522,-137.5108,15.75,67,100,1.14,overcast clouds
465,Humaita,BR,-7.5061,-63.0208,73.36,98,100,3.09,light rain
466,Hokitika,NZ,-42.7167,170.9667,63.79,68,97,4.9,overcast clouds
467,Galatii Bistritei,RO,46.9833,24.4,26.31,91,75,2.13,broken clouds
468,Bubaque,GW,11.2833,-15.8333,78.21,73,4,12.77,clear sky
469,Swan Hill,AU,-35.3378,143.5544,88.65,24,2,10.09,clear sky
470,Tura,IN,25.5198,90.2201,55.35,53,1,3.53,clear sky
471,Jalu,LY,29.0331,21.5482,55.22,47,0,5.01,clear sky
472,Norden,DE,53.6,7.2,44.58,86,61,28.01,broken clouds
473,Tayoltita,MX,24.0833,-105.9333,78.93,23,25,7.07,scattered clouds
474,Dunnville,CA,42.9001,-79.6163,16.63,67,100,12.19,overcast clouds
475,Wajid,SO,3.8093,43.2471,73.09,63,100,18.48,overcast clouds
476,Englehart,CA,47.8169,-79.8664,10.42,85,100,3.44,overcast clouds
477,Mbuji-Mayi,CD,-6.15,23.6,70.39,88,72,2.55,broken clouds
478,Camp Verde,US,34.5636,-111.8543,74.52,9,6,9.51,clear sky
479,General Roca,AR,-39.0333,-67.5833,95.4,16,1,9.35,clear sky
480,Halvad,IN,23.0167,71.1833,64.04,53,0,5.23,clear sky
481,Sorong,ID,-0.8833,131.25,78.04,87,100,6.04,overcast clouds
482,Oda,JP,35.1833,132.5,45.37,75,95,20,overcast clouds
483,Maunabo,PR,18.0072,-65.8993,78.71,79,31,10.38,scattered clouds
484,Abong Mbang,CM,3.9833,13.1833,68.83,28,65,2.73,broken clouds
485,Kuala Terengganu,MY,5.3302,103.1408,80.55,89,40,7,scattered clouds
486,Tautira,PF,-17.7333,-149.15,87.82,73,92,16.35,overcast clouds
487,Eyl,SO,7.9803,49.8164,73.87,71,66,14.54,broken clouds
488,Sharan,RU,54.8167,54,14.99,95,99,7.56,overcast clouds
489,Samarai,PG,-10.6167,150.6667,83.01,76,86,9.82,overcast clouds
490,Uddevalla,SE,58.3478,11.9424,43.05,90,100,5.99,light rain
491,Ghanzi,BW,-21.5667,21.7833,73.13,34,8,9.51,clear sky
492,Gwadar,PK,25.1216,62.3254,69.87,40,0,8.79,clear sky
493,Calvinia,ZA,-31.4707,19.776,77.52,44,97,5.37,overcast clouds
494,Grand Gaube,MU,-20.0064,57.6608,81,79,63,5.01,broken clouds
495,Champerico,GT,14.3,-91.9167,91.94,65,19,9.28,few clouds
496,Caravelas,BR,-17.7125,-39.2481,78.22,86,0,7.58,clear sky
497,Yazman,PK,29.1212,71.7446,61.32,29,6,7.81,clear sky
498,Pochutla,MX,15.7432,-96.4661,83.3,39,12,6.64,few clouds
499,Canakkale,TR,40.0833,26.8333,31.96,87,7,2.33,clear sky
500,Zhigansk,RU,66.7697,123.3711,-41.55,100,48,4.23,scattered clouds
501,Molina,CL,-35.1167,-71.2833,83.93,37,0,10.36,clear sky
502,Margate,GB,51.3813,1.3862,44.74,82,83,4,broken clouds
503,Oranjemund,NA,-28.55,16.4333,67.93,83,28,3.06,scattered clouds
504,Isangel,VU,-19.55,169.2667,84.34,71,29,12.73,scattered clouds
505,Rio Grande,BR,-32.035,-52.0986,72.95,69,0,9.44,clear sky
506,Longkou,CN,37.6508,120.3286,24.01,57,95,8.48,overcast clouds
507,Tournon-Sur-Rhone,FR,45.0667,4.8333,43.97,87,96,2.33,overcast clouds
508,Erchie,IT,40.438,17.7306,54.54,81,94,14.58,overcast clouds
509,Nouadhibou,MR,20.931,-17.0347,69.78,52,100,8.05,overcast clouds
510,Trairi,BR,-3.2778,-39.2689,79.79,75,11,10.16,few clouds
511,Dawlatabad,AF,36.4141,64.9053,37.26,69,7,6.15,clear sky
512,Rudnya,RU,54.947,31.0934,24.13,89,18,11.36,few clouds
513,Jinxi,CN,30.4323,116.2922,40.91,84,95,4.52,overcast clouds
514,Znamenskoye,RU,57.1281,73.8282,-5.28,100,100,4.09,overcast clouds
515,Ridgecrest,US,35.6225,-117.6709,76.64,14,94,8.01,overcast clouds
516,Bayir,TR,37.2687,28.2167,34.32,88,17,4.56,few clouds
517,Lingdong,CN,46.5669,131.1453,3.51,96,100,2.17,overcast clouds
518,Murchison,NZ,-41.8,172.3333,71.71,45,88,2.55,overcast clouds
519,Hvittingfoss,NO,59.4833,10.0167,42.69,40,100,1.99,snow
520,Lianyuan,CN,27.6883,111.6642,40.78,93,46,1.97,scattered clouds
521,Kashi,CN,39.4547,75.9797,34.81,34,40,4.47,scattered clouds
522,Kainantu,PG,-6.2887,145.8655,67.82,80,42,2.59,scattered clouds
523,La Palma,US,33.8464,-118.0467,85.95,58,20,10.36,few clouds
524,Phangnga,TH,8.4509,98.5298,80.64,95,96,3.71,overcast clouds
525,Kalabo,ZM,-14.97,22.6814,66.7,95,98,5.12,overcast clouds
526,Polyanka,UA,50.2584,27.6881,29.88,65,0,10.02,clear sky
527,Osinki,RU,52.8432,49.5132,16.81,95,99,6.69,overcast clouds
528,Canutama,BR,-6.5339,-64.3831,72.99,99,100,2.86,overcast clouds
529,Guaraniacu,BR,-25.1008,-52.8781,72.1,61,72,2.04,broken clouds
530,Tuensang,IN,26.2833,94.8333,48.09,77,0,3.67,clear sky
531,Atar,MR,20.5169,-13.0499,68.79,16,100,9.42,overcast clouds
532,Perth,AU,-31.9333,115.8333,76.08,68,0,16.11,clear sky
533,Jizan,SA,17.3333,42.6667,77.94,70,1,4.72,clear sky
534,Ardakan,IR,32.31,54.0175,41.38,42,0,3.98,clear sky
535,Najran,SA,17.4924,44.1277,56.05,36,2,1.79,clear sky
536,Shirgaon,IN,19.7,72.7,70.43,72,4,9.37,clear sky
537,Valenca,BR,-13.3703,-39.0731,75.83,89,84,3.11,broken clouds
538,Cap Malheureux,MU,-19.9842,57.6142,81.09,79,67,5.01,broken clouds
539,Grafton,US,42.207,-71.6856,16.86,44,64,4,broken clouds
540,Northam,GB,51.0333,-4.2167,44.38,78,8,12.59,clear sky
541,Ustye,RU,59.6304,39.736,29.3,92,100,9.13,overcast clouds
542,Blagoyevo,RU,63.3667,47.9167,22.62,94,100,9.17,light snow
543,Gornyy,RU,55.1153,83.9059,17.24,96,100,6.11,light snow
544,Karpathos,GR,35.507,27.2132,53.56,66,2,21.85,clear sky
545,Bagdarin,RU,54.4333,113.6,-19.48,96,47,3.47,scattered clouds
546,Pitimbu,BR,-7.4706,-34.8086,82.99,69,82,13.15,broken clouds
547,Belle Fourche,US,44.6714,-103.8522,49.55,49,100,8.81,overcast clouds
548,Ornskoldsvik,SE,63.2909,18.7153,24.62,79,100,6.91,overcast clouds
549,Chifeng,CN,42.2683,118.9636,-5.85,81,4,4.7,clear sky
550,Pangnirtung,CA,66.1451,-65.7125,-34.6,67,20,5.75,few clouds
551,Povenets,RU,62.8487,34.8262,29.05,97,100,4.21,light snow
552,Atchison,US,39.563,-95.1216,50.58,36,3,4.72,clear sky
553,Verkhnyaya Khava,RU,51.8404,39.9413,24.87,89,80,9.17,broken clouds
554,Nichinan,JP,31.6,131.3667,44.28,73,0,9.15,clear sky
555,Mahibadhoo,MV,3.7833,72.9667,80.83,71,97,1.7,overcast clouds
556,Opuwo,NA,-18.0607,13.84,67.33,90,100,6.35,moderate rain
557,Bambanglipuro,ID,-7.95,110.2833,60.6,97,100,4.38,light rain
558,Grajau,BR,-5.8194,-46.1386,74.05,94,99,1.34,overcast clouds
559,Naron,ES,43.5167,-8.1528,51.03,85,20,4.94,few clouds
560,Sioux Lookout,CA,50.1001,-91.917,3.58,72,100,8.05,overcast clouds
561,Lampa,CL,-33.2833,-70.9,81.43,38,0,17.27,clear sky
562,Brainerd,US,46.358,-94.2008,14.29,89,88,2.44,overcast clouds
563,Gat,IL,31.61,34.7642,53.4,100,0,1.88,clear sky
564,Nago,JP,26.5881,127.9761,60.96,68,0,11.1,clear sky
565,Pingyin,CN,36.2831,116.4453,23.86,57,41,2.57,scattered clouds
566,Baghdad,IQ,33.3406,44.4009,49.91,43,0,3.44,clear sky
567,Garowe,SO,8.4054,48.4845,66.36,81,98,11.05,overcast clouds
568,Puerto Del Rosario,ES,28.5004,-13.8627,62.35,72,20,9.22,few clouds
569,Oyotun,PE,-6.8519,-79.3036,74.79,58,91,5.79,overcast clouds
570,Marsh Harbour,BS,26.5412,-77.0636,68.05,60,1,19.42,clear sky
571,Bandarbeyla,SO,9.4942,50.8122,76.23,65,84,17.54,broken clouds
572,Homer,US,59.6425,-151.5483,36.03,96,100,5.99,overcast clouds
573,Blajeni,RO,46.2333,22.9,28.9,88,9,4.09,clear sky
574,Ibra,OM,22.6906,58.5334,61.92,65,0,6.46,clear sky
575,Kristiinankaupunki,FI,62.2743,21.376,28.78,97,100,7.72,light snow
576,Killybegs,IE,54.6333,-8.45,45.45,91,85,17.22,overcast clouds
577,Inongo,CD,-1.95,18.2667,74.71,77,57,3.89,broken clouds
578,Alta Floresta,BR,-9.8756,-56.0861,75.02,94,40,2.3,scattered clouds
579,Vila,PT,42.0304,-8.1588,38.32,94,18,1.81,few clouds
580,Millbrook,US,32.4799,-86.3619,60.89,25,0,0,clear sky
581,Moose Factory,CA,51.2585,-80.6094,-0.4,65,75,9.22,broken clouds
582,Fairbanks,US,64.8378,-147.7164,6.22,79,94,3.47,overcast clouds
583,Mucurapo,TT,10.6667,-61.5333,80.65,73,95,11.43,overcast clouds
584,Chapais,CA,49.7834,-74.8492,-2.42,92,100,5.48,overcast clouds
585,Acari,PE,-15.4311,-74.6158,75.29,68,16,6.96,few clouds
586,Filadelfia,US,39.9523,-75.1638,27.05,45,99,5.99,overcast clouds
587,Mezhova,UA,48.2532,36.7347,30.45,71,0,6.11,clear sky
588,Hailar,CN,49.2,119.7,-14.66,99,99,5.73,overcast clouds
589,Aguimes,ES,27.9054,-15.4461,61.66,72,75,14.97,broken clouds
590,Minab,IR,27.1467,57.0801,71.92,21,0,4.61,clear sky
591,Omaruru,NA,-21.4333,15.9333,66.38,94,100,8.23,moderate rain
592,Kapfenberg,AT,47.454,15.2702,30.54,70,5,3.36,clear sky
593,Abu Samrah,SY,35.3029,37.1841,47.35,91,5,8.03,clear sky
594,Dinghai,CN,26.2847,119.7936,49.12,70,100,18.12,overcast clouds
595,Barkly West,ZA,-28.5354,24.5215,69.08,46,33,14.61,scattered clouds
596,Saint-Joseph,RE,-21.3667,55.6167,79.16,83,92,12.1,overcast clouds
597,Huancabamba,PE,-5.2386,-79.4506,60.6,99,99,3.51,moderate rain
598,Sorland,NO,67.667,12.6934,33.51,55,86,14.9,overcast clouds
599,Aktau,KZ,43.65,51.2,23.58,73,73,9.6,broken clouds
600,Bardiyah,LY,31.7561,25.0865,55.17,75,0,4.41,clear sky
601,Tipperary,IE,52.4733,-8.1558,45.66,88,73,11.16,broken clouds
602,Guaranda,EC,-1.6,-79,64,99,100,4.41,light rain
603,Severo-Yeniseyskiy,RU,60.3725,93.0408,-18.63,95,74,6.87,broken clouds
604,Oyama,JP,36.3,139.8,40.59,73,96,3.8,overcast clouds
605,Palmer,US,42.1584,-72.3287,18.91,38,48,3,scattered clouds
606,Pontes E Lacerda,BR,-15.2261,-59.3353,74.73,94,95,2.64,overcast clouds
607,Multai,IN,21.7667,78.25,61.54,38,18,5.64,few clouds
608,Riyadh,SA,24.6877,46.7219,51.94,21,0,3.76,clear sky
609,Mumford,GH,5.2618,-0.759,79.61,86,100,7.27,overcast clouds
610,Anahuac,MX,27.2333,-100.15,69.24,20,0,19.17,clear sky
611,Camacha,PT,33.0833,-16.3333,58.42,67,40,4.61,scattered clouds
612,Tonj,SS,7.2737,28.6822,77.47,14,54,4.99,broken clouds
613,Pilar,BR,-9.5972,-35.9567,76.93,77,97,8.66,overcast clouds
614,Evensk,RU,61.95,159.2333,2.23,69,86,11.48,overcast clouds
615,Teya,RU,60.3778,92.6267,-18.04,97,46,4.7,scattered clouds
616,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,80.67,72,94,12.15,overcast clouds
617,Ouahigouya,BF,13.5828,-2.4216,72.77,14,1,11.03,clear sky
618,Ranong,TH,9.9658,98.6348,77.65,88,100,6.22,overcast clouds
619,Upata,VE,8.0086,-62.3989,79.2,62,100,7.31,overcast clouds
620,Manono,CD,-7.3,27.4167,66.34,93,98,2.84,overcast clouds
621,Okhotsk,RU,59.3833,143.3,-5.73,71,99,16.06,overcast clouds
622,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,83.41,37,5,5.59,clear sky
623,Kloulklubed,PW,7.0419,134.2556,82.11,75,5,13.35,clear sky
624,Sakete,BJ,6.7362,2.6587,81.54,78,62,4.5,broken clouds
625,Sanming,CN,26.2486,117.6186,42.75,96,1,1.79,clear sky
626,Colares,PT,38.7992,-9.4469,53.33,69,19,20,few clouds
627,Valdivia,CL,-39.8142,-73.2459,75.29,67,0,4.43,clear sky
628,Borogontsy,RU,62.6683,131.1683,-42.11,100,51,3,broken clouds
629,Korla,CN,41.7597,86.1469,30.29,51,92,9.06,overcast clouds
630,Rawson,AR,-43.3002,-65.1023,63.48,62,80,12.84,broken clouds
631,Ozernovskiy,RU,51.5,156.5167,24.55,71,100,5.82,overcast clouds
632,Sandpoint,US,48.2766,-116.5533,40.55,93,100,1.99,moderate rain
633,Izumo,JP,35.3667,132.7667,44.26,76,86,17.27,overcast clouds
634,Ashtian,IR,34.5217,50.0019,30.78,69,0,6.4,clear sky
635,Tshikapa,CD,-6.4167,20.8,70.3,96,99,2.66,overcast clouds
636,Belyy Yar,RU,53.6039,91.3903,-13.11,64,100,0,smoke
637,Vila Franca Do Campo,PT,37.7167,-25.4333,57.2,76,84,2.37,broken clouds
638,Marrakesh,MA,31.6315,-8.0083,57.27,67,0,9.22,clear sky
639,Malakal,SS,9.5334,31.6605,77.25,18,18,5.93,few clouds
640,Calama,CL,-22.4667,-68.9333,68.11,20,54,14.45,broken clouds
641,Ola,RU,59.5833,151.2833,0.48,77,100,10.09,overcast clouds
642,Newport,GB,51.5877,-2.9984,43.83,81,19,9.82,few clouds
643,Ust-Nera,RU,64.5667,143.2,-34.47,98,47,2.55,scattered clouds
644,Prainha,BR,-1.8,-53.48,74.68,92,80,2.53,broken clouds
645,Batticaloa,LK,7.7102,81.6924,77.05,68,99,6.42,overcast clouds
646,Cooma,AU,-36.2333,149.1333,78.8,38,0,0.54,clear sky
647,Mezen,RU,65.8522,44.24,28.6,95,100,5.46,overcast clouds
648,Aswan,EG,24.0934,32.907,59.5,30,1,11.03,clear sky
649,Yenagoa,NG,4.9247,6.2642,80.22,77,36,5.86,scattered clouds
650,Velikiy Ustyug,RU,60.7644,46.3106,26.37,96,100,7.78,overcast clouds
651,Ouesso,CG,1.6136,16.0517,72.52,57,50,2.17,scattered clouds
652,Bembereke,BJ,10.2283,2.6634,78.78,16,20,3.8,few clouds
653,Boyolangu,ID,-8.1181,111.8935,73.96,97,100,3.76,moderate rain
654,Alvorada,BR,-12.48,-49.1247,72.68,91,47,2.35,scattered clouds
655,Pacasmayo,PE,-7.4006,-79.5714,74.14,71,92,14.41,overcast clouds
656,Lakatoro,VU,-16.0999,167.4164,84.54,70,32,12.84,scattered clouds
657,Doha,QA,25.2867,51.5333,64.38,72,0,6.91,clear sky
658,Kanniyakumari,IN,8.0833,77.5667,76.82,79,44,16.64,scattered clouds
659,Sartana,UA,47.1744,37.6927,33.85,100,0,9.46,clear sky
660,Bratsk,RU,56.1325,101.6142,-8.91,100,23,2.77,few clouds
661,Olkhovka,RU,53.2115,60.6069,-1.75,95,14,6.13,few clouds
662,Nuuk,GL,64.1835,-51.7216,5.61,61,75,9.22,broken clouds
663,Brasilia De Minas,BR,-16.2064,-44.4333,71.55,84,95,3.87,light rain
664,Mporokoso,ZM,-9.3727,30.125,59.77,97,97,2.91,light rain
665,Ravar,IR,31.2656,56.8055,43.79,42,0,1.61,clear sky
666,Yangambi,CD,0.8102,24.4336,73.56,65,98,2.68,overcast clouds
667,Riverton,US,40.5219,-111.9391,58.24,26,0,13.8,clear sky
668,Fomboni,KM,-12.28,43.7425,82.2,77,100,8.1,light rain
669,Portland,US,45.5234,-122.6762,50.47,81,75,10.36,broken clouds
670,Raymond,US,43.9015,-70.4703,14.52,49,82,9.8,broken clouds
671,Fuyu,CN,45.1833,124.8167,-0.44,98,100,4.14,overcast clouds
672,Priargunsk,RU,50.3691,119.1012,-23.64,100,99,1.95,overcast clouds
673,Gizo,SB,-8.103,156.8419,82.78,73,100,3.2,overcast clouds
674,Belawan,ID,3.7755,98.6832,75.34,91,98,3.27,moderate rain
675,Casper,US,42.8666,-106.3131,50.5,38,91,15.99,overcast clouds
676,Sydney,AU,-33.8679,151.2073,79.61,71,40,6.91,scattered clouds
677,Vestmanna,FO,62.1564,-7.1664,32.92,75,20,23.02,few clouds
678,Nouakchott,MR,18.0858,-15.9785,75.13,29,100,10.29,overcast clouds
679,Arman,RU,59.7,150.1667,-1.07,79,97,10.49,overcast clouds
